id_conso,id_magasin,id_produit,date_conso,montant_ca,montant_vente,montant_marge_brute,type_conso
507,22,1,12/2025,110.8,21.0,1.09,O
508,22,1,02/2025,1140.0,129.0,-0.94,O
509,22,1,01/2025,17.7,3.0,3.92,O
510,22,1,07/2025,4.2,3.0,3.42,O
511,22,1,06/2025,539.1,66.0,2.46,O
512,22,1,05/2025,975.2,113.0,0.31,O
513,22,1,03/2025,21.5,43.0,-0.53,O
514,22,1,11/2025,593.5,89.0,3.4,O
515,22,1,10/2025,319.2,114.0,4.8,O
516,22,1,09/2025,827.2,131.0,0.23,O
517,22,1,08/2025,,,,R
518,22,1,04/2025,,,,R
519,22,1,12/2025,,,,R
520,22,1,02/2025,,,,R
521,22,1,01/2025,,,,R
522,22,1,07/2025,,,,R
523,22,1,06/2025,,,,R
524,22,1,05/2025,,,,R
525,22,1,03/2025,,,,R
526,22,1,11/2025,,,,R
527,22,1,10/2025,,,,R
528,22,1,09/2025,,,,R
529,23,1,08/2025,135.4,64.0,0.03,O
530,23,1,04/2025,594.1,104.0,-0.77,O
531,23,1,12/2025,83.1,114.0,2.32,O
532,23,1,02/2025,187.1,79.0,1.88,O
533,23,1,01/2025,411.8,142.0,4.49,O
534,23,1,07/2025,65.1,113.0,0.57,O
535,23,1,06/2025,122.7,38.0,0.0,O
536,23,1,05/2025,75.9,18.0,3.39,O
537,23,1,03/2025,676.0,141.0,0.0,O
538,23,1,11/2025,205.0,41.0,1.23,O
539,23,1,10/2025,358.6,44.0,1.69,O
540,23,1,09/2025,731.8,142.0,0.8,O
541,23,1,08/2025,,,,R
542,23,1,04/2025,,,,R
543,23,1,12/2025,,,,R
544,23,1,02/2025,,,,R
545,23,1,01/2025,,,,R
546,23,1,07/2025,,,,R
547,23,1,06/2025,,,,R
548,23,1,05/2025,,,,R
549,23,1,03/2025,,,,R
550,23,1,11/2025,,,,R
551,23,1,10/2025,,,,R
552,23,1,09/2025,,,,R
553,24,1,08/2025,850.8,86.0,0.41,O
554,24,1,04/2025,60.8,13.0,0.55,O
555,24,1,12/2025,138.2,38.0,-1.84,O
556,24,1,02/2025,160.1,24.0,-1.83,O
557,24,1,01/2025,21.3,81.0,1.2,O
558,24,1,07/2025,733.7,125.0,-0.35,O
559,24,1,06/2025,1229.7,146.0,0.05,O
560,24,1,05/2025,697.9,101.0,0.0,O
561,24,1,03/2025,995.3,135.0,-0.41,O
562,24,1,11/2025,1.6,20.0,0.65,O
563,24,1,10/2025,35.7,11.0,0.78,O
564,24,1,09/2025,1179.5,124.0,0.0,O
565,24,1,08/2025,,,,R
566,24,1,04/2025,,,,R
567,24,1,12/2025,,,,R
568,24,1,02/2025,,,,R
569,24,1,01/2025,,,,R
570,24,1,07/2025,,,,R
571,24,1,06/2025,,,,R
572,24,1,05/2025,,,,R
573,24,1,03/2025,,,,R
574,24,1,11/2025,,,,R
575,24,1,10/2025,,,,R
576,24,1,09/2025,,,,R
577,25,1,08/2025,274.4,88.0,0.69,O
578,25,1,04/2025,401.5,70.0,-0.95,O
579,25,1,12/2025,197.4,24.0,0.0,O
580,25,1,02/2025,660.5,82.0,0.0,O
581,25,1,01/2025,379.6,124.0,0.83,O
582,25,1,07/2025,620.2,125.0,-0.87,O
583,25,1,06/2025,945.9,149.0,3.53,O
584,25,1,05/2025,37.2,7.0,0.48,O
585,25,1,03/2025,189.6,36.0,-0.96,O
586,25,1,11/2025,430.9,107.0,1.35,O
587,25,1,10/2025,9.2,2.0,1.8,O
588,25,1,09/2025,1076.4,119.0,0.87,O
589,25,1,08/2025,,,,R
590,25,1,04/2025,,,,R
591,25,1,12/2025,,,,R
592,25,1,02/2025,,,,R
593,25,1,01/2025,,,,R
594,25,1,07/2025,,,,R
595,25,1,06/2025,,,,R
596,25,1,05/2025,,,,R
597,25,1,03/2025,,,,R
598,25,1,11/2025,,,,R
599,25,1,10/2025,,,,R
600,25,1,09/2025,,,,R
601,26,1,08/2025,195.8,21.0,-1.79,O
602,26,1,04/2025,1040.2,127.0,0.49,O
603,26,1,12/2025,519.8,72.0,2.9,O
604,26,1,02/2025,353.6,58.0,0.0,O
605,26,1,01/2025,351.1,51.0,-1.17,O
606,26,1,07/2025,124.6,89.0,1.25,O
607,26,1,06/2025,641.6,106.0,0.0,O
608,26,1,05/2025,183.6,33.0,-0.99,O
609,26,1,03/2025,580.0,64.0,-1.21,O
610,26,1,11/2025,405.5,115.0,1.68,O
611,26,1,10/2025,54.5,61.0,-0.45,O
612,26,1,09/2025,39.5,9.0,0.18,O
613,26,1,08/2025,,,,R
614,26,1,04/2025,,,,R
615,26,1,12/2025,,,,R
616,26,1,02/2025,,,,R
617,26,1,01/2025,,,,R
618,26,1,07/2025,,,,R
619,26,1,06/2025,,,,R
620,26,1,05/2025,,,,R
621,26,1,03/2025,,,,R
622,26,1,11/2025,,,,R
623,26,1,10/2025,,,,R
624,26,1,09/2025,,,,R
625,27,1,08/2025,225.3,64.0,0.0,O
626,27,1,04/2025,29.4,12.0,1.99,O
627,27,1,12/2025,521.0,72.0,1.94,O
628,27,1,02/2025,177.2,32.0,0.66,O
629,27,1,01/2025,1086.9,113.0,0.82,O
630,27,1,07/2025,479.7,54.0,2.51,O
631,27,1,06/2025,94.1,51.0,-0.98,O
632,27,1,05/2025,927.9,102.0,-0.67,O
633,27,1,03/2025,1135.3,121.0,0.26,O
634,27,1,11/2025,136.8,134.0,0.41,O
635,27,1,10/2025,225.1,42.0,2.92,O
636,27,1,09/2025,47.9,66.0,3.34,O
637,27,1,08/2025,,,,R
638,27,1,04/2025,,,,R
639,27,1,12/2025,,,,R
640,27,1,02/2025,,,,R
641,27,1,01/2025,,,,R
642,27,1,07/2025,,,,R
643,27,1,06/2025,,,,R
644,27,1,05/2025,,,,R
645,27,1,03/2025,,,,R
646,27,1,11/2025,,,,R
647,27,1,10/2025,,,,R
648,27,1,09/2025,,,,R
649,28,1,08/2025,569.0,79.0,0.0,O
650,28,1,04/2025,164.8,31.0,1.23,O
651,28,1,12/2025,877.9,134.0,0.21,O
652,28,1,02/2025,1297.3,138.0,0.77,O
653,28,1,01/2025,840.3,129.0,2.4,O
654,28,1,07/2025,385.6,39.0,-0.62,O
655,28,1,06/2025,574.4,86.0,1.57,O
656,28,1,05/2025,748.5,130.0,1.56,O
657,28,1,03/2025,643.0,73.0,-0.07,O
658,28,1,11/2025,36.5,6.0,0.08,O
659,28,1,10/2025,127.8,30.0,0.0,O
660,28,1,09/2025,72.5,32.0,0.52,O
661,28,1,08/2025,,,,R
662,28,1,04/2025,,,,R
663,28,1,12/2025,,,,R
664,28,1,02/2025,,,,R
665,28,1,01/2025,,,,R
666,28,1,07/2025,,,,R
667,28,1,06/2025,,,,R
668,28,1,05/2025,,,,R
669,28,1,03/2025,,,,R
670,28,1,11/2025,,,,R
671,28,1,10/2025,,,,R
672,28,1,09/2025,,,,R
673,29,1,08/2025,307.2,115.0,0.0,O
674,29,1,04/2025,32.5,57.0,-0.51,O
675,29,1,12/2025,733.2,93.0,2.55,O
676,29,1,02/2025,412.8,52.0,3.21,O
677,29,1,01/2025,580.2,134.0,2.73,O
678,29,1,07/2025,883.4,122.0,0.0,O
679,29,1,06/2025,403.1,141.0,0.0,O
680,29,1,05/2025,370.0,68.0,0.84,O
681,29,1,03/2025,407.1,150.0,1.21,O
682,29,1,11/2025,10.4,82.0,0.29,O
683,29,1,10/2025,875.9,92.0,-1.19,O
684,29,1,09/2025,4.1,4.0,3.46,O
685,29,1,08/2025,,,,R
686,29,1,04/2025,,,,R
687,29,1,12/2025,,,,R
688,29,1,02/2025,,,,R
689,29,1,01/2025,,,,R
690,29,1,07/2025,,,,R
691,29,1,06/2025,,,,R
692,29,1,05/2025,,,,R
693,29,1,03/2025,,,,R
694,29,1,11/2025,,,,R
695,29,1,10/2025,,,,R
696,29,1,09/2025,,,,R
697,30,1,08/2025,177.3,54.0,-0.66,O
698,30,1,04/2025,107.2,12.0,1.42,O
699,30,1,12/2025,1107.5,127.0,0.86,O
700,30,1,02/2025,777.8,125.0,-0.7,O
701,30,1,01/2025,127.9,15.0,1.83,O
702,30,1,07/2025,372.4,93.0,0.0,O
703,30,1,06/2025,255.5,59.0,0.32,O
704,30,1,05/2025,900.8,143.0,2.74,O
705,30,1,03/2025,1063.8,111.0,1.77,O
706,30,1,11/2025,23.4,41.0,3.2,O
707,30,1,10/2025,701.2,89.0,2.0,O
708,30,1,09/2025,88.1,33.0,-0.4,O
709,30,1,08/2025,,,,R
710,30,1,04/2025,,,,R
711,30,1,12/2025,,,,R
712,30,1,02/2025,,,,R
713,30,1,01/2025,,,,R
714,30,1,07/2025,,,,R
715,30,1,06/2025,,,,R
716,30,1,05/2025,,,,R
717,30,1,03/2025,,,,R
718,30,1,11/2025,,,,R
719,30,1,10/2025,,,,R
720,30,1,09/2025,,,,R
721,31,1,08/2025,304.2,54.0,1.56,O
722,31,1,04/2025,550.7,58.0,0.09,O
723,31,1,12/2025,1001.0,112.0,0.39,O
724,31,1,02/2025,466.3,51.0,-1.57,O
725,31,1,01/2025,1210.9,150.0,0.9,O
726,31,1,07/2025,610.3,134.0,0.26,O
727,31,1,06/2025,482.3,64.0,0.0,O
728,31,1,05/2025,475.3,56.0,-0.27,O
729,31,1,03/2025,41.2,141.0,1.12,O
730,31,1,11/2025,6.6,10.0,4.5,O
731,31,1,10/2025,135.8,39.0,3.79,O
732,31,1,09/2025,141.8,79.0,1.65,O
733,31,1,08/2025,,,,R
734,31,1,04/2025,,,,R
735,31,1,12/2025,,,,R
736,31,1,02/2025,,,,R
737,31,1,01/2025,,,,R
738,31,1,07/2025,,,,R
739,31,1,06/2025,,,,R
740,31,1,05/2025,,,,R
741,31,1,03/2025,,,,R
742,31,1,11/2025,,,,R
743,31,1,10/2025,,,,R
744,31,1,09/2025,,,,R
745,32,1,08/2025,3.1,18.0,1.35,O
746,32,1,04/2025,570.7,69.0,1.25,O
747,32,1,12/2025,220.6,56.0,0.66,O
748,32,1,02/2025,254.0,34.0,-0.79,O
749,32,1,01/2025,84.6,104.0,4.04,O
750,32,1,07/2025,7.7,7.0,0.57,O
751,32,1,06/2025,35.6,22.0,1.22,O
752,32,1,05/2025,375.5,44.0,1.4,O
753,32,1,03/2025,326.6,73.0,0.0,O
754,32,1,11/2025,439.0,70.0,-0.07,O
755,32,1,10/2025,1023.1,115.0,-0.32,O
756,32,1,09/2025,181.9,91.0,0.75,O
757,32,1,08/2025,,,,R
758,32,1,04/2025,,,,R
759,32,1,12/2025,,,,R
760,32,1,02/2025,,,,R
761,32,1,01/2025,,,,R
762,32,1,07/2025,,,,R
763,32,1,06/2025,,,,R
764,32,1,05/2025,,,,R
765,32,1,03/2025,,,,R
766,32,1,11/2025,,,,R
767,32,1,10/2025,,,,R
768,32,1,09/2025,,,,R
769,33,1,08/2025,98.6,10.0,1.96,O
770,33,1,04/2025,416.1,92.0,0.0,O
771,33,1,12/2025,68.4,10.0,1.9,O
772,33,1,02/2025,249.7,46.0,-0.06,O
773,33,1,01/2025,24.7,5.0,0.11,O
774,33,1,07/2025,1118.4,147.0,0.0,O
775,33,1,06/2025,111.5,73.0,0.01,O
776,33,1,05/2025,389.3,45.0,1.25,O
777,33,1,03/2025,987.7,128.0,0.58,O
778,33,1,11/2025,49.4,89.0,0.22,O
779,33,1,10/2025,1206.9,131.0,1.32,O
780,33,1,09/2025,375.9,68.0,2.55,O
781,33,1,08/2025,,,,R
782,33,1,04/2025,,,,R
783,33,1,12/2025,,,,R
784,33,1,02/2025,,,,R
785,33,1,01/2025,,,,R
786,33,1,07/2025,,,,R
787,33,1,06/2025,,,,R
788,33,1,05/2025,,,,R
789,33,1,03/2025,,,,R
790,33,1,11/2025,,,,R
791,33,1,10/2025,,,,R
792,33,1,09/2025,,,,R
793,34,1,08/2025,174.3,49.0,0.0,O
794,34,1,04/2025,87.2,62.0,1.04,O
795,34,1,12/2025,41.0,145.0,0.73,O
796,34,1,02/2025,1276.1,147.0,-0.9,O
797,34,1,01/2025,1373.0,147.0,-0.44,O
798,34,1,07/2025,138.5,15.0,0.94,O
799,34,1,06/2025,372.8,94.0,0.11,O
800,34,1,05/2025,745.5,109.0,0.02,O
801,34,1,03/2025,201.1,114.0,-1.17,O
802,34,1,11/2025,25.3,4.0,1.87,O
803,34,1,10/2025,178.5,97.0,2.78,O
804,34,1,09/2025,261.4,64.0,0.61,O
805,34,1,08/2025,,,,R
806,34,1,04/2025,,,,R
807,34,1,12/2025,,,,R
808,34,1,02/2025,,,,R
809,34,1,01/2025,,,,R
810,34,1,07/2025,,,,R
811,34,1,06/2025,,,,R
812,34,1,05/2025,,,,R
813,34,1,03/2025,,,,R
814,34,1,11/2025,,,,R
815,34,1,10/2025,,,,R
816,34,1,09/2025,,,,R
817,35,1,08/2025,468.3,98.0,-0.36,O
818,35,1,04/2025,160.4,46.0,0.88,O
819,35,1,12/2025,90.3,31.0,0.14,O
820,35,1,02/2025,809.6,97.0,0.75,O
821,35,1,01/2025,1188.6,133.0,1.83,O
822,35,1,07/2025,470.5,148.0,0.97,O
823,35,1,06/2025,54.3,11.0,0.31,O
824,35,1,05/2025,88.3,41.0,1.53,O
825,35,1,03/2025,516.5,53.0,3.81,O
826,35,1,11/2025,97.8,11.0,0.63,O
827,35,1,10/2025,1083.6,120.0,-0.29,O
828,35,1,09/2025,203.8,28.0,4.92,O
829,35,1,08/2025,,,,R
830,35,1,04/2025,,,,R
831,35,1,12/2025,,,,R
832,35,1,02/2025,,,,R
833,35,1,01/2025,,,,R
834,35,1,07/2025,,,,R
835,35,1,06/2025,,,,R
836,35,1,05/2025,,,,R
837,35,1,03/2025,,,,R
838,35,1,11/2025,,,,R
839,35,1,10/2025,,,,R
840,35,1,09/2025,,,,R
841,36,1,08/2025,160.9,99.0,0.2,O
842,36,1,04/2025,89.0,55.0,-1.04,O
843,36,1,12/2025,4.2,2.0,0.0,O
844,36,1,02/2025,186.2,22.0,0.0,O
845,36,1,01/2025,818.0,126.0,4.64,O
846,36,1,07/2025,35.4,13.0,-0.66,O
847,36,1,06/2025,287.4,49.0,1.4,O
848,36,1,05/2025,692.9,98.0,0.59,O
849,36,1,03/2025,226.6,99.0,2.42,O
850,36,1,11/2025,215.0,30.0,0.0,O
851,36,1,10/2025,589.0,129.0,3.44,O
852,36,1,09/2025,538.7,143.0,2.99,O
853,36,1,08/2025,,,,R
854,36,1,04/2025,,,,R
855,36,1,12/2025,,,,R
856,36,1,02/2025,,,,R
857,36,1,01/2025,,,,R
858,36,1,07/2025,,,,R
859,36,1,06/2025,,,,R
860,36,1,05/2025,,,,R
861,36,1,03/2025,,,,R
862,36,1,11/2025,,,,R
863,36,1,10/2025,,,,R
864,36,1,09/2025,,,,R
865,37,1,08/2025,494.3,147.0,0.41,O
866,37,1,04/2025,138.9,114.0,-0.37,O
867,37,1,12/2025,594.8,74.0,0.0,O
868,37,1,02/2025,60.3,26.0,0.61,O
869,37,1,01/2025,717.5,104.0,-0.11,O
870,37,1,07/2025,23.5,13.0,-0.47,O
871,37,1,06/2025,217.0,35.0,-1.3,O
872,37,1,05/2025,680.9,75.0,-1.25,O
873,37,1,03/2025,566.9,133.0,-0.07,O
874,37,1,11/2025,748.8,106.0,0.53,O
875,37,1,10/2025,876.5,103.0,1.48,O
876,37,1,09/2025,542.8,105.0,-0.83,O
877,37,1,08/2025,,,,R
878,37,1,04/2025,,,,R
879,37,1,12/2025,,,,R
880,37,1,02/2025,,,,R
881,37,1,01/2025,,,,R
882,37,1,07/2025,,,,R
883,37,1,06/2025,,,,R
884,37,1,05/2025,,,,R
885,37,1,03/2025,,,,R
886,37,1,11/2025,,,,R
887,37,1,10/2025,,,,R
888,37,1,09/2025,,,,R
889,38,1,08/2025,266.1,32.0,-1.68,O
890,38,1,04/2025,234.6,39.0,0.0,O
891,38,1,12/2025,620.2,72.0,4.92,O
892,38,1,02/2025,218.1,71.0,-0.33,O
893,38,1,01/2025,521.4,78.0,-0.76,O
894,38,1,07/2025,653.8,108.0,0.39,O
895,38,1,06/2025,727.8,96.0,0.0,O
896,38,1,05/2025,176.7,150.0,0.93,O
897,38,1,03/2025,347.5,76.0,0.0,O
898,38,1,11/2025,73.0,23.0,0.33,O
899,38,1,10/2025,1105.1,127.0,2.93,O
900,38,1,09/2025,7.7,5.0,-0.26,O
901,38,1,08/2025,,,,R
902,38,1,04/2025,,,,R
903,38,1,12/2025,,,,R
904,38,1,02/2025,,,,R
905,38,1,01/2025,,,,R
906,38,1,07/2025,,,,R
907,38,1,06/2025,,,,R
908,38,1,05/2025,,,,R
909,38,1,03/2025,,,,R
910,38,1,11/2025,,,,R
911,38,1,10/2025,,,,R
912,38,1,09/2025,,,,R
913,39,1,08/2025,253.7,139.0,-0.37,O
914,39,1,04/2025,267.8,77.0,1.02,O
915,39,1,12/2025,326.9,33.0,2.38,O
916,39,1,02/2025,799.0,80.0,0.09,O
917,39,1,01/2025,36.8,24.0,2.03,O
918,39,1,07/2025,626.8,124.0,0.11,O
919,39,1,06/2025,192.9,31.0,1.64,O
920,39,1,05/2025,90.8,33.0,1.84,O
921,39,1,03/2025,704.5,82.0,0.0,O
922,39,1,11/2025,90.4,14.0,1.27,O
923,39,1,10/2025,417.3,118.0,0.0,O
924,39,1,09/2025,329.9,45.0,-1.54,O
925,39,1,08/2025,,,,R
926,39,1,04/2025,,,,R
927,39,1,12/2025,,,,R
928,39,1,02/2025,,,,R
929,39,1,01/2025,,,,R
930,39,1,07/2025,,,,R
931,39,1,06/2025,,,,R
932,39,1,05/2025,,,,R
933,39,1,03/2025,,,,R
934,39,1,11/2025,,,,R
935,39,1,10/2025,,,,R
936,39,1,09/2025,,,,R
937,40,1,08/2025,359.5,137.0,1.59,O
938,40,1,04/2025,242.2,29.0,1.12,O
939,40,1,12/2025,455.6,69.0,-0.3,O
940,40,1,02/2025,35.8,9.0,-0.09,O
941,40,1,01/2025,101.4,16.0,2.17,O
942,40,1,07/2025,96.2,13.0,-0.16,O
943,40,1,06/2025,278.5,128.0,0.3,O
944,40,1,05/2025,128.3,14.0,-0.23,O
945,40,1,03/2025,38.8,14.0,-0.42,O
946,40,1,11/2025,132.0,14.0,3.71,O
947,40,1,10/2025,375.3,49.0,-1.28,O
948,40,1,09/2025,145.4,28.0,0.0,O
949,40,1,08/2025,,,,R
950,40,1,04/2025,,,,R
951,40,1,12/2025,,,,R
952,40,1,02/2025,,,,R
953,40,1,01/2025,,,,R
954,40,1,07/2025,,,,R
955,40,1,06/2025,,,,R
956,40,1,05/2025,,,,R
957,40,1,03/2025,,,,R
958,40,1,11/2025,,,,R
959,40,1,10/2025,,,,R
960,40,1,09/2025,,,,R
961,41,1,08/2025,216.2,30.0,1.69,O
962,41,1,04/2025,346.4,95.0,-1.92,O
963,41,1,12/2025,79.1,12.0,1.94,O
964,41,1,02/2025,56.8,84.0,-0.85,O
965,41,1,01/2025,40.5,19.0,-0.4,O
966,41,1,07/2025,84.6,150.0,1.39,O
967,41,1,06/2025,208.1,31.0,0.0,O
968,41,1,05/2025,1004.0,124.0,-0.69,O
969,41,1,03/2025,210.4,72.0,2.81,O
970,41,1,11/2025,258.3,100.0,0.19,O
971,41,1,10/2025,13.4,32.0,0.56,O
972,41,1,09/2025,734.4,94.0,3.12,O
973,41,1,08/2025,,,,R
974,41,1,04/2025,,,,R
975,41,1,12/2025,,,,R
976,41,1,02/2025,,,,R
977,41,1,01/2025,,,,R
978,41,1,07/2025,,,,R
979,41,1,06/2025,,,,R
980,41,1,05/2025,,,,R
981,41,1,03/2025,,,,R
982,41,1,11/2025,,,,R
983,41,1,10/2025,,,,R
984,41,1,09/2025,,,,R
985,42,1,08/2025,689.7,84.0,2.05,O
986,42,1,04/2025,446.0,58.0,3.08,O
987,42,1,12/2025,76.4,36.0,-1.01,O
988,42,1,02/2025,124.0,55.0,-1.57,O
989,42,1,01/2025,520.0,131.0,0.03,O
990,42,1,07/2025,588.4,109.0,-0.29,O
991,42,1,06/2025,228.8,27.0,1.71,O
992,42,1,05/2025,240.4,100.0,-1.73,O
993,42,1,03/2025,1412.5,149.0,1.62,O
994,42,1,11/2025,205.5,26.0,0.44,O
995,42,1,10/2025,440.4,74.0,3.75,O
996,42,1,09/2025,870.7,136.0,0.0,O
997,42,1,08/2025,,,,R
998,42,1,04/2025,,,,R
999,42,1,12/2025,,,,R
1000,42,1,02/2025,,,,R
1001,42,1,01/2025,,,,R
1002,42,1,07/2025,,,,R
1003,42,1,06/2025,,,,R
1004,42,1,05/2025,,,,R
1005,42,1,03/2025,,,,R
1006,42,1,11/2025,,,,R
1007,42,1,10/2025,,,,R
1008,42,1,09/2025,,,,R
1009,43,1,08/2025,173.9,21.0,1.7,O
1010,43,1,04/2025,42.0,41.0,0.27,O
1011,43,1,12/2025,22.2,3.0,0.62,O
1012,43,1,02/2025,18.6,24.0,2.84,O
1013,43,1,01/2025,25.6,80.0,1.67,O
1014,43,1,07/2025,191.9,23.0,-0.14,O
1015,43,1,06/2025,315.9,66.0,0.0,O
1016,43,1,05/2025,1062.3,110.0,0.0,O
1017,43,1,03/2025,177.9,24.0,1.98,O
1018,43,1,11/2025,1024.4,138.0,-0.29,O
1019,43,1,10/2025,4.3,1.0,3.09,O
1020,43,1,09/2025,117.7,67.0,2.39,O
1021,43,1,08/2025,,,,R
1022,43,1,04/2025,,,,R
1023,43,1,12/2025,,,,R
1024,43,1,02/2025,,,,R
1025,43,1,01/2025,,,,R
1026,43,1,07/2025,,,,R
1027,43,1,06/2025,,,,R
1028,43,1,05/2025,,,,R
1029,43,1,03/2025,,,,R
1030,43,1,11/2025,,,,R
1031,43,1,10/2025,,,,R
1032,43,1,09/2025,,,,R
1033,44,1,08/2025,113.2,117.0,1.49,O
1034,44,1,04/2025,45.8,29.0,-1.0,O
1035,44,1,12/2025,3.5,125.0,1.15,O
1036,44,1,02/2025,295.2,111.0,1.23,O
1037,44,1,01/2025,214.4,97.0,0.24,O
1038,44,1,07/2025,846.1,104.0,0.0,O
1039,44,1,06/2025,377.8,127.0,0.06,O
1040,44,1,05/2025,562.2,127.0,2.79,O
1041,44,1,03/2025,486.0,55.0,0.65,O
1042,44,1,11/2025,130.0,40.0,3.63,O
1043,44,1,10/2025,159.1,21.0,0.09,O
1044,44,1,09/2025,3.5,1.0,1.93,O
1045,44,1,08/2025,,,,R
1046,44,1,04/2025,,,,R
1047,44,1,12/2025,,,,R
1048,44,1,02/2025,,,,R
1049,44,1,01/2025,,,,R
1050,44,1,07/2025,,,,R
1051,44,1,06/2025,,,,R
1052,44,1,05/2025,,,,R
1053,44,1,03/2025,,,,R
1054,44,1,11/2025,,,,R
1055,44,1,10/2025,,,,R
1056,44,1,09/2025,,,,R
1057,45,1,08/2025,164.4,137.0,-1.85,O
1058,45,1,04/2025,687.4,87.0,2.55,O
1059,45,1,12/2025,904.8,147.0,-1.33,O
1060,45,1,02/2025,370.3,75.0,-0.61,O
1061,45,1,01/2025,99.8,14.0,0.0,O
1062,45,1,07/2025,22.3,72.0,1.23,O
1063,45,1,06/2025,316.1,40.0,2.88,O
1064,45,1,05/2025,448.8,138.0,0.06,O
1065,45,1,03/2025,43.0,31.0,2.83,O
1066,45,1,11/2025,793.8,87.0,0.96,O
1067,45,1,10/2025,699.0,82.0,0.98,O
1068,45,1,09/2025,1048.2,113.0,0.75,O
1069,45,1,08/2025,,,,R
1070,45,1,04/2025,,,,R
1071,45,1,12/2025,,,,R
1072,45,1,02/2025,,,,R
1073,45,1,01/2025,,,,R
1074,45,1,07/2025,,,,R
1075,45,1,06/2025,,,,R
1076,45,1,05/2025,,,,R
1077,45,1,03/2025,,,,R
1078,45,1,11/2025,,,,R
1079,45,1,10/2025,,,,R
1080,45,1,09/2025,,,,R
1081,46,1,08/2025,139.6,22.0,2.61,O
1082,46,1,04/2025,347.8,123.0,-0.43,O
1083,46,1,12/2025,11.2,5.0,-0.49,O
1084,46,1,02/2025,24.8,3.0,0.13,O
1085,46,1,01/2025,1100.1,125.0,-1.3,O
1086,46,1,07/2025,8.5,120.0,-0.22,O
1087,46,1,06/2025,1171.0,123.0,0.2,O
1088,46,1,05/2025,709.6,82.0,0.22,O
1089,46,1,03/2025,678.4,76.0,1.28,O
1090,46,1,11/2025,15.8,108.0,3.74,O
1091,46,1,10/2025,213.7,25.0,-0.47,O
1092,46,1,09/2025,52.9,138.0,0.0,O
1093,46,1,08/2025,,,,R
1094,46,1,04/2025,,,,R
1095,46,1,12/2025,,,,R
1096,46,1,02/2025,,,,R
1097,46,1,01/2025,,,,R
1098,46,1,07/2025,,,,R
1099,46,1,06/2025,,,,R
1100,46,1,05/2025,,,,R
1101,46,1,03/2025,,,,R
1102,46,1,11/2025,,,,R
1103,46,1,10/2025,,,,R
1104,46,1,09/2025,,,,R
1105,47,1,08/2025,41.8,39.0,-0.44,O
1106,47,1,04/2025,738.2,75.0,1.6,O
1107,47,1,12/2025,457.3,47.0,2.28,O
1108,47,1,02/2025,298.5,38.0,0.15,O
1109,47,1,01/2025,317.2,40.0,0.57,O
1110,47,1,07/2025,174.4,149.0,4.64,O
1111,47,1,06/2025,182.9,70.0,0.01,O
1112,47,1,05/2025,945.6,126.0,0.25,O
1113,47,1,03/2025,501.5,55.0,1.85,O
1114,47,1,11/2025,920.0,150.0,0.98,O
1115,47,1,10/2025,431.3,121.0,1.41,O
1116,47,1,09/2025,1042.8,131.0,0.04,O
1117,47,1,08/2025,,,,R
1118,47,1,04/2025,,,,R
1119,47,1,12/2025,,,,R
1120,47,1,02/2025,,,,R
1121,47,1,01/2025,,,,R
1122,47,1,07/2025,,,,R
1123,47,1,06/2025,,,,R
1124,47,1,05/2025,,,,R
1125,47,1,03/2025,,,,R
1126,47,1,11/2025,,,,R
1127,47,1,10/2025,,,,R
1128,47,1,09/2025,,,,R
1129,48,1,08/2025,166.0,18.0,-1.47,O
1130,48,1,04/2025,114.0,37.0,0.91,O
1131,48,1,12/2025,366.7,117.0,1.36,O
1132,48,1,02/2025,425.6,102.0,-0.86,O
1133,48,1,01/2025,585.1,84.0,3.7,O
1134,48,1,07/2025,217.1,75.0,-0.95,O
1135,48,1,06/2025,337.7,109.0,1.99,O
1136,48,1,05/2025,555.8,72.0,0.89,O
1137,48,1,03/2025,757.7,89.0,-0.5,O
1138,48,1,11/2025,155.1,27.0,2.0,O
1139,48,1,10/2025,891.0,115.0,0.77,O
1140,48,1,09/2025,28.9,96.0,-0.5,O
1141,48,1,08/2025,,,,R
1142,48,1,04/2025,,,,R
1143,48,1,12/2025,,,,R
1144,48,1,02/2025,,,,R
1145,48,1,01/2025,,,,R
1146,48,1,07/2025,,,,R
1147,48,1,06/2025,,,,R
1148,48,1,05/2025,,,,R
1149,48,1,03/2025,,,,R
1150,48,1,11/2025,,,,R
1151,48,1,10/2025,,,,R
1152,48,1,09/2025,,,,R
1,1,2,08/2025,192.3,22.0,1.23,O
2,1,2,04/2025,110.9,37.0,0.0,O
3,1,2,12/2025,6.4,3.0,-0.52,O
4,1,2,02/2025,60.4,10.0,-1.27,O
5,1,2,01/2025,94.6,43.0,3.4,O
6,1,2,07/2025,68.0,26.0,2.41,O
7,1,2,06/2025,264.8,49.0,-0.34,O
8,1,2,05/2025,203.3,47.0,0.88,O
9,1,2,03/2025,16.8,19.0,0.0,O
10,1,2,11/2025,187.7,33.0,0.0,O
11,1,2,10/2025,237.1,25.0,0.35,O
12,1,2,09/2025,242.7,46.0,2.56,O
13,1,2,08/2025,,,,R
14,1,2,04/2025,,,,R
15,1,2,12/2025,,,,R
16,1,2,02/2025,,,,R
17,1,2,01/2025,,,,R
18,1,2,07/2025,,,,R
19,1,2,06/2025,,,,R
20,1,2,05/2025,,,,R
21,1,2,03/2025,,,,R
